cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.49321770049446445,2.4316466751296018,0.006260098205185792,2.320719168366941,3.223601870286092,1.2624611854553223,4.238047122955322,7.6688995361328125,10.478282928466797,12.049659729003906,12.179040908813477,12.186172485351562,12.191954612731934,3.0419507026672363
6,0.5559047057550347,2.424120343909344,0.0030650109557346836,2.73994538879135,2.1012142442091997,1.164459466934204,3.6574904918670654,6.0702972412109375,7.698953628540039,8.398054122924805,8.577006340026855,8.663036346435547,8.775373458862305,2.5978317260742188
6,0.4514075039615037,2.9392710078975983,0.00830108966992956,2.2234411483302647,3.0875366564994,1.242387056350708,4.176570892333984,7.576308727264404,10.35601806640625,11.906349182128906,12.004316329956055,12.009750366210938,12.014284133911133,2.875270366668701
6,0.4669494162025305,7.049530941899708,0.018568768476278055,2.3639316137588358,2.6605345226945643,1.1619279384613037,3.7124948501586914,6.211128234863281,7.830634117126465,8.46422290802002,8.589091300964355,8.64128303527832,8.688018798828125,2.722153425216675
6,0.4842262243965854,3.302226517703629,0.003165908240517673,3.2775860269045913,2.566746724191418,1.2552416324615479,4.050742149353027,7.012337684631348,9.179880142211914,10.239327430725098,10.471047401428223,10.48193073272705,10.495831489562988,3.3015952110290527
6,0.4568496166408183,7.130443269330823,0.019488573609616814,2.2923425884066866,2.9176435505129374,1.176694393157959,3.817317247390747,6.520991325378418,8.366927146911621,9.1279935836792,9.263392448425293,9.289855003356934,9.319552421569824,2.8149101734161377
6,0.5743893410382431,3.417740519000504,0.0171736281248022,3.6577467028506216,2.538105067135745,1.2286033630371094,3.8573341369628906,6.410794258117676,8.062780380249023,8.751836776733398,9.005577087402344,9.237428665161133,9.469046592712402,3.492382526397705
6,0.4888427204710703,2.779282413525352,0.004042106471387767,2.3047111827662685,2.2642749215265026,1.1804592609405518,3.8153645992279053,6.535429954528809,8.528397560119629,9.468467712402344,9.577451705932617,9.586563110351562,9.595386505126953,2.490919828414917
6,0.5363242677731875,5.6941267792057175,0.004610105946742545,3.26082709433795,3.3290990725424727,1.266124963760376,4.089531898498535,6.957111358642578,8.950313568115234,9.857884407043457,10.13070011138916,10.261275291442871,10.407363891601562,3.910557746887207
6,0.490305354361792,2.4922481109382204,0.0034289496035475736,3.0459081134477226,3.539917914634697,1.3297874927520752,4.490475654602051,8.119696617126465,11.155205726623535,13.04910659790039,13.31222915649414,13.320587158203125,13.327630996704102,3.8643991947174072
6,0.5001438484261199,3.5845260545383035,0.009978253093887187,2.177774281963007,2.8987216513289438,1.2053260803222656,3.9841859340667725,6.996396064758301,9.218143463134766,10.283966064453125,10.48735523223877,10.494359970092773,10.500782012939453,2.7549712657928467
6,0.5390306646802896,3.5700743070680883,0.003001534287648111,3.3389224927485555,3.646360793366702,1.3212416172027588,4.400494575500488,7.73214054107666,10.28540325164795,11.619613647460938,11.936628341674805,11.966951370239258,12.011550903320312,4.289684534072876
6,0.5791371399120248,7.6398213425621515,0.01013842194534797,2.531279707268421,3.235622434194714,1.1579663753509521,3.6699905395507812,6.040199279785156,7.47041130065918,8.058123588562012,8.284582138061523,8.410348892211914,8.520971298217773,3.2203526496887207
6,0.4954202649702464,5.155568574622122,0.008765919701617693,2.3616428774575438,3.511799435182562,1.2275729179382324,4.068624019622803,7.21923828125,9.592938423156738,10.77287769317627,11.021875381469727,11.039443016052246,11.056994438171387,3.2529962062835693
6,0.558548857171614,2.7444962085058298,0.007515156060264592,3.4097449377010447,2.261096666719388,1.204702377319336,3.792177677154541,6.324980735778809,8.02055549621582,8.773505210876465,8.972087860107422,9.125125885009766,9.314033508300781,3.1334726810455322
6,0.49974028434835815,2.599638399749392,0.004450892454505869,3.579986918640574,2.2951506026231216,1.2224881649017334,3.9003818035125732,6.659931182861328,8.688822746276855,9.628410339355469,9.726588249206543,9.741918563842773,9.791084289550781,3.2441623210906982
